household_key,base_visits,base_spend,median_gap,p90_gap,gap_iqr,high_value,churned
611,15,293.37999999999994,7.5,28.200000000000006,10.5,False,False
612,31,904.62,6.0,16.70000000000001,3.75,False,False
614,31,735.19,5.0,14.500000000000007,5.75,False,False
618,120,1913.3000000000002,2.0,3.0,1.0,False,False
621,40,767.2800000000001,4.0,14.0,6.0,False,False
622,41,820.37,3.0,11.300000000000004,4.25,False,False
623,52,2759.1,4.0,7.0,4.5,True,False
624,45,1608.1,4.0,9.700000000000003,4.25,False,False
625,14,577.9300000000001,10.0,32.800000000000004,13.0,False,False
627,17,405.77000000000004,10.5,21.0,12.25,False,False
629,10,153.53999999999996,21.0,50.400000000000006,15.0,False,False
630,61,1790.5100000000002,3.0,7.0,3.0,False,False
631,121,2314.0099999999998,2.0,3.0,1.0,True,False
632,33,1241.04,5.5,12.800000000000004,5.25,False,False
633,40,2262.8200000000006,5.0,9.400000000000006,5.0,True,False
634,22,1042.39,6.0,14.0,8.0,False,True
635,22,146.08,8.0,19.0,8.0,False,False
636,67,2298.13,3.0,5.5,2.75,True,False
637,25,816.97,7.0,18.0,5.5,False,False
638,39,2520.1499999999996,4.5,11.600000000000009,4.0,True,False
640,40,1195.1100000000001,6.0,12.0,7.5,False,False
641,104,4492.91,2.0,4.0,2.0,True,False
642,30,1166.29,8.0,15.399999999999999,4.0,False,False
644,89,1512.8899999999999,2.0,5.0,3.0,False,False
645,23,225.21,8.5,19.900000000000002,10.75,False,True
646,12,441.62999999999994,7.0,36.0,20.0,False,False
647,34,1522.3600000000001,5.0,15.600000000000005,5.0,False,False
648,15,377.81000000000006,14.0,26.500000000000007,10.75,False,False
649,16,901.5999999999999,3.0,36.79999999999999,8.0,False,True
650,29,560.77,6.0,15.3,6.5,False,False
652,17,718.71,13.0,18.0,2.25,False,False
653,103,4642.219999999999,2.0,4.0,2.0,True,False
654,36,875.4600000000002,5.0,13.600000000000009,5.0,False,False
655,10,408.09,21.0,46.0,29.0,False,False
656,23,1160.2500000000002,7.0,19.900000000000002,11.25,False,False
658,16,580.41,8.0,28.799999999999997,11.0,False,False
659,12,115.85000000000001,4.0,15.0,10.0,False,False
660,45,2995.939999999999,4.0,11.700000000000003,4.5,True,False
661,104,3337.5300000000007,2.0,4.0,2.0,True,False
662,12,387.94999999999993,7.0,25.0,7.0,False,False
663,28,1029.3100000000002,6.0,16.400000000000013,7.5,False,False
664,16,579.44,13.0,30.4,15.5,False,False
665,9,142.32999999999998,19.5,58.0,26.0,False,False
666,23,219.86,6.0,18.800000000000004,11.25,False,False
668,18,384.94,7.0,28.600000000000012,10.0,False,False
669,40,3764.7700000000004,5.0,9.400000000000006,3.5,True,False
670,49,1653.6600000000003,3.0,8.300000000000004,4.25,False,False
671,35,1732.67,7.0,13.7,4.0,False,False
672,39,1016.9399999999999,5.0,11.0,7.25,False,False
673,11,62.290000000000006,4.5,44.999999999999986,26.75,False,False
674,27,1154.44,5.0,21.0,10.25,False,False
675,45,1221.8999999999999,4.0,10.0,4.25,False,False
676,101,3347.9699999999993,1.0,4.1000000000000085,1.25,True,False
677,24,1031.9,8.0,18.0,10.0,False,False
678,23,127.52,6.5,33.30000000000001,5.75,False,True
679,51,1424.8999999999999,2.5,6.100000000000001,3.75,False,False
680,34,1357.1499999999996,7.0,13.400000000000002,5.0,False,False
681,21,932.1099999999999,11.0,21.1,7.75,False,False
682,47,636.9399999999999,2.0,4.0,1.0,False,False
684,47,888.44,4.0,9.0,5.0,False,False
685,46,1678.48,5.0,8.600000000000001,5.0,False,False
686,8,177.13,6.0,70.40000000000003,30.5,False,False
687,15,728.8900000000001,14.0,27.900000000000006,15.75,False,False
690,70,1615.92,2.0,8.200000000000003,3.0,False,False
691,17,750.92,8.5,33.5,12.75,False,False
692,34,1062.1699999999998,6.0,10.0,3.0,False,False
693,64,2096.38,3.0,8.0,4.0,True,False
694,80,1153.38,1.0,6.0,2.0,False,False
695,55,2156.07,3.0,7.700000000000003,4.0,True,False
696,82,4376.08,3.0,5.0,2.0,True,False
697,19,1068.7999999999997,10.0,29.900000000000002,7.5,False,False
698,50,493.69999999999993,3.0,8.400000000000006,4.0,False,False
699,34,2938.17,5.0,16.400000000000002,7.0,True,False
700,18,1425.06,8.0,21.200000000000003,10.0,False,False
702,84,2304.0700000000006,2.0,5.0,1.0,True,False
703,38,2405.1200000000003,6.0,10.399999999999999,4.0,True,False
705,25,527.0600000000001,7.0,18.199999999999996,4.75,False,False
706,35,1066.3799999999999,5.0,14.399999999999999,6.25,False,False
707,117,5908.69,1.0,4.0,1.0,True,False
708,18,875.85,13.0,25.200000000000003,13.0,False,False
709,61,2649.5600000000004,3.0,7.0,3.25,True,False
710,52,1059.92,4.0,9.0,3.5,False,False
712,85,3922.9300000000003,2.0,5.0,3.0,True,False
714,73,1238.05,3.0,6.0,2.25,False,False
715,38,917.6199999999999,5.0,14.0,4.0,False,False
716,30,526.7600000000001,5.0,18.2,6.0,False,False
717,14,216.48000000000002,12.0,23.6,19.0,False,False
718,99,5663.61,2.0,4.0,2.0,True,False
719,8,243.27000000000004,21.0,67.20000000000003,20.5,False,False
720,39,674.28,6.0,9.600000000000009,3.0,False,False
721,20,287.53,3.0,32.599999999999994,13.0,False,False
722,41,2144.28,4.5,12.0,6.0,True,False
725,46,1628.2500000000002,4.0,8.600000000000001,4.0,False,False
726,17,494.88,10.0,33.5,13.75,False,False
727,35,1934.9500000000003,5.0,12.0,4.5,False,False
728,127,4740.120000000001,1.5,3.5,1.0,True,False
729,14,667.49,12.0,33.60000000000001,19.0,False,False
730,23,320.30000000000007,7.5,18.700000000000006,6.5,False,False
731,69,998.06,2.0,6.300000000000004,3.0,False,False
732,41,1652.1000000000001,5.0,10.200000000000003,6.0,False,False
733,25,790.05,8.0,18.199999999999996,7.25,False,False
734,19,410.87,11.0,26.900000000000002,5.75,False,False
735,19,332.76,3.5,22.0,11.75,False,False
737,16,374.43,10.0,29.2,11.0,False,False
738,61,1483.1500000000003,2.0,9.0,4.0,False,False
740,40,2558.8900000000003,4.0,10.400000000000006,4.5,True,False
741,22,1015.86,7.0,13.0,7.0,False,False
742,129,1823.92,1.0,4.0,1.0,False,False
743,17,896.46,11.5,16.5,8.5,False,False
744,40,1135.84,4.0,12.0,4.0,False,False
745,71,2473.5299999999993,3.0,6.0,2.0,True,False
746,15,221.95,7.0,19.200000000000006,9.5,False,False
747,54,492.11,3.0,8.800000000000004,4.0,False,False
748,14,706.1299999999999,4.0,24.400000000000002,7.0,False,False
749,32,657.14,4.0,13.0,6.0,False,False
751,10,235.11,4.0,32.00000000000001,21.0,False,False
752,41,1484.1399999999999,4.5,11.0,6.0,False,False
753,14,509.18,10.0,32.2,15.0,False,False
754,12,828.0299999999999,18.0,33.0,12.0,False,False
755,43,1218.14,4.5,12.0,5.75,False,False
756,10,329.0199999999999,20.0,35.400000000000006,13.0,False,False
757,15,796.4200000000001,13.5,35.30000000000002,12.0,False,False
759,11,386.62,15.5,48.0,11.75,False,False
760,34,892.67,6.0,12.600000000000001,8.0,False,True
761,48,2552.44,4.0,8.799999999999997,4.0,True,False
762,153,2314.71,1.0,2.9000000000000057,1.0,True,False
763,22,1563.9499999999998,9.0,21.0,8.0,False,False
764,15,563.6600000000001,9.5,45.30000000000001,13.0,False,False
765,12,672.29,16.0,31.0,16.5,False,False
766,38,3162.2200000000007,6.0,10.399999999999999,4.0,True,False
768,128,1794.8000000000002,2.0,3.0,1.0,False,False
769,21,762.6800000000001,8.5,20.0,11.25,False,False
770,9,612.59,8.0,27.099999999999994,11.0,False,False
771,115,2408.1799999999994,1.0,4.0,1.0,True,False
772,16,119.78,7.0,31.0,23.0,False,False
775,20,843.52,7.0,20.599999999999998,8.0,False,True
776,24,2390.9800000000005,9.0,21.000000000000004,10.5,True,False
778,30,747.56,4.0,18.4,6.0,False,False
779,23,1363.51,5.0,16.0,6.75,False,False
780,47,440.54,4.0,9.0,3.0,False,False
781,19,565.8100000000001,9.0,21.000000000000007,11.75,False,False
782,24,877.0,10.0,17.8,10.5,False,False
783,11,331.65,14.0,49.3,11.25,False,False
784,44,955.4200000000001,4.0,10.800000000000004,4.0,False,False
785,22,590.3599999999998,7.0,18.0,8.0,False,False
786,94,3103.5399999999995,2.0,5.0,2.0,True,False
787,77,1087.66,2.0,5.5,2.25,False,False
788,62,2945.49,3.0,7.0,3.0,True,False
792,8,123.22000000000001,2.0,62.40000000000005,1.5,False,False
793,25,319.99,6.0,17.7,12.0,False,False
794,13,713.26,14.5,34.400000000000006,19.25,False,False
795,21,697.55,8.0,26.200000000000003,17.25,False,False
796,17,165.32,11.5,25.5,8.75,False,False
797,39,1621.54,5.0,12.300000000000004,7.75,False,False
798,9,303.62,11.0,81.7,29.5,False,False
799,20,699.9499999999999,9.0,24.99999999999999,8.5,False,False
800,148,4061.41,1.0,3.0,1.0,True,False
801,9,737.95,15.5,50.9,36.0,False,False
802,26,858.1400000000001,7.0,18.60000000000001,10.0,False,False
803,12,497.26,21.0,29.0,16.5,False,False
804,75,2358.020000000001,3.0,6.0,2.75,True,False
805,67,1487.9,3.0,7.5,4.0,False,False
