household_key,is_candidate_analysis,is_primary_analysis,is_primary_eligible1_analysis,is_primary_all_weeks_analysis,is_primary_no_history_filter_analysis,is_home70_analysis,first_observed_week,baseline_baskets,n_baseline_purchase_weeks,baseline_weekly_visit_rate,home_store_id,baseline_home_store_share,outcome_home_store_share,n_eligible_products,n_eligible_products_all_weeks,n_repeated_products_no_history_filter,original_top20_baskets,eligible_original_top20_baskets,excluded_weight_share
2158,1,1,1,1,1,0,14,24,12,0.9230769230769231,367,0.5,0.6634615384615384,16,19,20,58,31,0.4655172413793104
2159,1,0,0,0,0,0,17,9,5,0.5,337,0.7777777777777778,0.43119266055045874,4,4,6,30,11,0.6333333333333333
2160,1,0,0,0,0,0,9,8,6,0.3333333333333333,439,1.0,1.0,1,2,3,19,3,0.8421052631578947
2161,1,1,1,1,1,0,6,11,10,0.47619047619047616,367,0.5454545454545454,0.3448275862068966,7,7,13,35,15,0.5714285714285714
2162,1,1,1,1,1,1,15,15,11,0.9166666666666666,432,1.0,0.8780487804878049,15,16,20,69,37,0.46376811594202894
2164,1,1,1,1,1,1,17,11,9,0.9,402,0.7272727272727273,0.896551724137931,20,20,20,51,38,0.2549019607843137
2167,1,0,0,0,0,0,18,9,5,0.5555555555555556,356,0.7777777777777778,0.9242424242424242,4,7,7,30,11,0.6333333333333333
2168,1,1,1,1,1,1,4,42,22,0.9565217391304348,306,0.9761904761904762,1.0,20,20,20,180,116,0.3555555555555555
2170,1,1,1,1,1,1,10,44,17,1.0,421,0.9090909090909091,0.6175115207373272,20,20,20,108,77,0.2870370370370371
2171,1,1,1,1,1,1,16,14,10,0.9090909090909091,316,1.0,0.75,11,16,20,56,19,0.6607142857142857
2172,1,0,0,0,0,0,17,6,5,0.5,439,1.0,0.9354838709677419,1,1,1,21,2,0.9047619047619048
2174,1,0,0,0,0,0,15,8,5,0.4166666666666667,420,0.75,0.9354838709677419,3,3,3,23,6,0.7391304347826086
2176,1,1,1,1,1,0,15,15,9,0.75,403,0.6,0.28888888888888886,5,5,8,28,10,0.6428571428571428
2178,1,1,1,1,1,0,12,17,11,0.7333333333333333,427,0.5294117647058824,0.014925373134328358,20,20,20,61,44,0.2786885245901639
2179,1,0,1,0,0,0,10,10,8,0.47058823529411764,365,0.5,0.5428571428571428,2,2,4,24,4,0.8333333333333334
2180,1,0,0,0,0,0,5,12,6,0.2727272727272727,32004,0.4166666666666667,0.0625,7,7,8,30,15,0.5
2183,1,1,1,1,1,1,15,15,11,0.9166666666666666,370,1.0,0.7006369426751592,8,8,8,33,21,0.36363636363636365
2184,1,0,0,0,0,0,9,98,18,1.0,362,0.41836734693877553,0.6770186335403726,15,18,20,82,41,0.5
2185,1,1,1,1,1,1,2,47,24,0.96,327,0.9148936170212766,0.875,20,20,20,149,99,0.3355704697986577
2186,1,0,0,0,0,0,5,7,7,0.3181818181818182,433,0.7142857142857143,0.6476190476190476,13,13,15,41,31,0.24390243902439024
2187,1,1,1,1,1,1,10,14,9,0.5294117647058824,443,0.8571428571428571,0.6875,17,20,20,51,32,0.37254901960784315
2188,1,1,1,1,1,1,17,11,8,0.8,391,1.0,0.8793103448275862,7,7,10,41,24,0.41463414634146345
2190,1,1,1,1,1,1,12,32,13,0.8666666666666667,323,1.0,1.0,20,20,20,73,52,0.28767123287671237
2192,1,0,0,0,0,0,1,10,7,0.2692307692307692,401,0.9,0.9444444444444444,2,3,3,24,5,0.7916666666666666
2193,1,1,1,1,1,0,2,27,17,0.68,292,0.6296296296296297,0.5393258426966292,20,20,20,91,66,0.27472527472527475
2194,1,1,1,1,1,0,4,89,22,0.9565217391304348,32004,0.5393258426966292,0.6245954692556634,20,20,20,104,67,0.3557692307692307
2195,1,1,1,1,1,0,16,17,9,0.8181818181818182,334,0.5882352941176471,0.417910447761194,6,7,7,30,15,0.5
2196,1,1,1,1,1,1,15,10,9,0.75,361,1.0,0.8490566037735849,9,9,9,35,24,0.3142857142857143
2197,1,1,1,1,1,1,11,18,10,0.625,401,0.7777777777777778,0.5,6,10,13,34,13,0.6176470588235294
2198,1,1,1,1,1,1,8,53,18,0.9473684210526315,372,0.9811320754716981,0.13953488372093023,20,20,20,152,73,0.5197368421052632
2199,1,1,1,1,1,0,16,26,11,1.0,439,0.6923076923076923,0.5390625,20,20,20,98,75,0.23469387755102045
2200,1,1,1,1,1,0,2,51,24,0.96,334,0.6078431372549019,0.7291666666666666,20,20,20,178,77,0.5674157303370786
2203,1,1,1,1,1,1,7,26,11,0.55,367,0.8846153846153846,0.9605263157894737,14,20,20,49,29,0.40816326530612246
2204,1,0,0,0,0,0,15,37,11,0.9166666666666666,367,0.3783783783783784,0.5163398692810458,19,20,20,76,27,0.6447368421052632
2205,1,1,1,1,1,0,2,44,23,0.92,31642,0.6136363636363636,0.3870967741935484,18,20,20,104,74,0.28846153846153844
2207,1,1,1,1,1,1,3,90,15,0.625,337,0.9222222222222223,0.608540925266904,20,20,20,81,59,0.2716049382716049
2208,1,1,1,1,1,0,4,63,21,0.9130434782608695,441,0.5079365079365079,0.2846153846153846,20,20,20,184,97,0.47282608695652173
2209,1,1,1,1,1,1,12,29,13,0.8666666666666667,369,0.8620689655172413,0.905940594059406,16,18,20,56,34,0.3928571428571429
2211,1,0,0,0,0,0,15,12,2,0.16666666666666666,450,1.0,0.20634920634920634,4,4,5,25,8,0.6799999999999999
2212,1,1,1,1,1,1,17,14,8,0.8,340,1.0,0.375,8,9,9,40,25,0.375
2213,1,1,1,1,1,1,4,19,13,0.5652173913043478,439,0.9473684210526315,0.8611111111111112,20,20,20,103,59,0.4271844660194175
2217,1,1,1,1,1,1,12,24,10,0.6666666666666666,330,0.7916666666666666,0.8802395209580839,14,16,20,43,23,0.4651162790697675
2221,1,1,1,1,1,1,16,13,10,0.9090909090909091,288,1.0,1.0,20,20,20,61,50,0.180327868852459
2223,1,1,1,1,1,1,2,185,25,1.0,381,0.9945945945945946,1.0,20,20,20,174,54,0.6896551724137931
2224,1,1,1,1,1,1,2,23,20,0.8,315,0.782608695652174,1.0,20,20,20,91,81,0.10989010989010994
2225,1,0,1,1,1,0,8,13,9,0.47368421052631576,446,0.6923076923076923,0.8571428571428571,3,6,12,32,6,0.8125
2226,1,1,1,1,1,1,17,41,10,1.0,369,0.975609756097561,0.8913043478260869,9,10,17,47,27,0.42553191489361697
2227,1,1,1,1,1,1,14,39,13,1.0,391,0.9487179487179487,0.9402985074626866,20,20,20,67,55,0.17910447761194026
2228,1,1,1,1,1,1,7,67,17,0.85,362,0.8059701492537313,0.8666666666666667,17,20,20,77,45,0.4155844155844156
2230,1,0,0,0,0,0,17,6,4,0.4,374,0.5,0.1875,2,2,3,23,4,0.8260869565217391
2231,1,1,1,1,1,1,3,33,17,0.7083333333333334,367,0.9090909090909091,0.9166666666666666,20,20,20,74,50,0.32432432432432434
2233,1,1,1,1,1,0,10,62,15,0.8823529411764706,369,0.5645161290322581,0.780952380952381,20,20,20,77,40,0.48051948051948057
2234,1,1,1,1,1,1,9,23,13,0.7222222222222222,316,0.8695652173913043,0.8902439024390244,20,20,20,88,41,0.5340909090909092
2235,1,0,0,0,0,0,16,10,7,0.6363636363636364,375,0.7,0.24050632911392406,9,10,16,41,20,0.5121951219512195
2236,1,1,1,1,1,0,17,41,10,1.0,369,0.5121951219512195,0.4157303370786517,12,15,18,50,33,0.33999999999999997
2237,1,1,1,1,1,1,10,22,12,0.7058823529411765,429,0.9090909090909091,0.9779411764705882,20,20,20,84,64,0.23809523809523814
2238,1,0,0,0,0,0,16,21,8,0.7272727272727273,367,0.47619047619047616,0.0,6,7,10,35,16,0.5428571428571429
2239,1,0,0,0,0,0,13,6,3,0.21428571428571427,288,0.8333333333333334,0.8648648648648649,5,5,6,29,12,0.5862068965517242
2240,1,1,1,1,1,1,5,54,17,0.7727272727272727,410,0.9074074074074074,0.9874213836477987,20,20,20,100,51,0.49
2241,1,1,1,1,1,1,8,11,9,0.47368421052631576,296,0.8181818181818182,0.7575757575757576,12,12,15,46,30,0.34782608695652173
2242,1,0,1,0,1,0,11,61,16,1.0,327,0.9016393442622951,0.3333333333333333,3,4,9,39,6,0.8461538461538461
2244,1,0,0,0,0,0,6,44,18,0.8571428571428571,292,0.36363636363636365,0.18081180811808117,20,20,20,81,64,0.2098765432098766
2245,1,1,1,1,1,0,12,14,9,0.6,380,0.5714285714285714,0.8037974683544303,15,17,20,49,39,0.20408163265306123
2247,1,0,0,0,0,0,2,7,6,0.24,364,0.8571428571428571,0.9024390243902439,6,6,7,27,12,0.5555555555555556
2250,1,0,0,0,0,0,15,11,8,0.6666666666666666,381,0.36363636363636365,0.4909090909090909,8,8,9,34,20,0.4117647058823529
2251,1,1,1,1,1,1,5,10,8,0.36363636363636365,288,1.0,0.625,20,20,20,53,31,0.41509433962264153
2252,1,1,1,1,1,1,2,33,21,0.84,323,0.7575757575757576,0.9545454545454546,20,20,20,78,55,0.2948717948717948
2253,1,0,0,0,0,0,10,13,8,0.47058823529411764,370,0.3076923076923077,0.06666666666666667,2,2,4,27,5,0.8148148148148149
2254,1,0,1,0,0,0,9,12,9,0.5,31582,1.0,0.25,2,3,4,27,6,0.7777777777777778
2257,1,1,1,1,1,1,2,23,19,0.76,315,0.9130434782608695,0.39215686274509803,6,6,10,59,41,0.30508474576271183
2258,1,1,1,1,1,1,5,15,10,0.45454545454545453,433,0.8,0.7741935483870968,5,7,7,28,11,0.6071428571428572
2260,1,1,1,1,1,1,8,38,17,0.8947368421052632,372,0.868421052631579,0.8404255319148937,20,20,20,178,103,0.4213483146067416
2261,1,1,1,1,1,1,16,60,10,0.9090909090909091,429,0.85,0.7377049180327869,20,20,20,140,80,0.4285714285714286
2262,1,0,0,0,0,0,7,37,18,0.9,446,0.40540540540540543,0.4864864864864865,9,14,16,61,33,0.4590163934426229
2263,1,1,1,1,1,1,2,213,25,1.0,31401,0.7511737089201878,0.2708333333333333,20,20,20,187,114,0.39037433155080214
2264,1,1,1,1,1,1,17,34,10,1.0,442,0.7941176470588235,0.841726618705036,20,20,20,105,99,0.05714285714285716
2266,1,1,1,1,1,0,11,19,12,0.75,381,0.5263157894736842,0.29457364341085274,20,20,20,72,36,0.5
2267,1,0,0,0,0,0,13,11,7,0.5,293,0.5454545454545454,0.0,6,6,7,33,18,0.4545454545454546
2268,1,0,0,0,0,0,16,8,6,0.5454545454545454,335,1.0,0.8666666666666667,4,4,5,26,8,0.6923076923076923
2269,1,1,1,1,1,1,16,19,10,0.9090909090909091,356,0.9473684210526315,0.9786096256684492,15,18,20,59,48,0.18644067796610164
2270,1,0,0,0,0,0,12,59,15,1.0,372,0.4745762711864407,0.450199203187251,20,20,20,99,69,0.303030303030303
2273,1,1,1,1,1,1,14,10,8,0.6153846153846154,402,0.9,0.30952380952380953,6,9,9,41,18,0.5609756097560976
2274,1,1,1,1,1,0,5,18,16,0.7272727272727273,329,0.5555555555555556,0.8,20,20,20,76,55,0.2763157894736842
2275,1,0,1,1,1,0,11,18,13,0.8125,298,0.9444444444444444,0.9304347826086956,4,5,6,28,10,0.6428571428571428
2279,1,0,0,0,0,0,14,10,7,0.5384615384615384,367,0.9,0.3673469387755102,4,4,5,29,12,0.5862068965517242
2280,1,1,1,1,1,1,8,28,17,0.8947368421052632,438,0.7142857142857143,0.7386934673366834,20,20,20,121,91,0.2479338842975206
2281,1,0,0,0,0,0,13,5,5,0.35714285714285715,427,1.0,0.11458333333333333,4,5,7,30,10,0.6666666666666667
2282,1,1,1,1,1,1,17,14,9,0.9,333,0.8571428571428571,0.9032258064516129,6,8,16,44,15,0.6590909090909092
2284,1,0,0,0,0,0,16,23,8,0.7272727272727273,442,0.43478260869565216,0.2489451476793249,20,20,20,66,33,0.5
2285,1,1,1,1,1,1,12,16,10,0.6666666666666666,367,0.9375,0.8947368421052632,6,8,11,31,12,0.6129032258064516
2286,1,1,1,1,1,1,9,8,8,0.4444444444444444,443,1.0,0.7777777777777778,10,10,12,35,23,0.34285714285714286
2287,1,1,1,1,1,1,16,9,8,0.7272727272727273,403,1.0,0.5833333333333334,7,8,9,32,16,0.5
2288,1,1,1,1,1,1,12,82,15,1.0,414,0.9146341463414634,0.6027397260273972,20,20,20,62,51,0.17741935483870963
2289,1,0,0,0,0,0,17,11,7,0.7,31742,1.0,0.7894736842105263,4,6,7,28,9,0.6785714285714286
2290,1,0,0,0,0,0,12,13,5,0.3333333333333333,345,1.0,1.0,5,5,5,25,10,0.6
2291,1,0,0,0,0,0,11,7,3,0.1875,402,0.42857142857142855,0.8333333333333334,3,4,7,29,8,0.7241379310344828
2292,1,0,0,0,0,0,9,5,4,0.2222222222222222,429,0.8,0.7870370370370371,6,6,7,27,12,0.5555555555555556
2294,1,1,1,1,1,1,7,38,12,0.6,362,0.7105263157894737,0.4797297297297297,10,12,16,55,30,0.4545454545454546
2295,1,1,1,1,1,1,7,21,14,0.7,403,0.8571428571428571,0.7402597402597403,20,20,20,100,80,0.19999999999999996
2296,1,1,1,1,1,1,16,21,10,0.9090909090909091,368,0.9047619047619048,0.7038834951456311,20,20,20,93,54,0.4193548387096774
2298,1,0,0,0,0,0,11,12,10,0.625,372,0.4166666666666667,0.2571428571428571,9,9,12,36,22,0.38888888888888884
2299,1,0,0,0,0,0,17,9,6,0.6,381,0.5555555555555556,0.38461538461538464,13,15,18,43,30,0.3023255813953488
2300,1,1,1,1,1,1,13,17,11,0.7857142857142857,362,0.8235294117647058,0.86,12,15,18,60,36,0.4
2301,1,0,0,0,0,0,5,11,7,0.3181818181818182,333,0.45454545454545453,0.0,3,3,3,23,6,0.7391304347826086
2302,1,0,0,0,0,0,14,14,7,0.5384615384615384,404,0.6428571428571429,0.8333333333333334,13,14,18,41,27,0.3414634146341463
2303,1,0,0,0,0,0,11,9,7,0.4375,32004,0.7777777777777778,0.6785714285714286,5,7,7,28,11,0.6071428571428572
2304,1,1,1,1,1,1,12,53,14,0.9333333333333333,433,1.0,0.9428571428571428,11,12,14,47,33,0.2978723404255319
2305,1,1,1,1,1,1,1,37,21,0.8076923076923077,414,0.9459459459459459,0.4235294117647059,20,20,20,144,111,0.22916666666666663
2306,1,0,0,0,0,0,4,7,7,0.30434782608695654,384,0.7142857142857143,1.0,3,3,4,25,7,0.72
2307,1,1,1,1,1,0,2,38,23,0.92,402,0.5,0.0,20,20,20,105,98,0.06666666666666665
2308,1,0,0,0,0,0,5,7,5,0.22727272727272727,447,1.0,0.9166666666666666,1,1,1,19,2,0.8947368421052632
2310,1,1,1,1,1,0,6,12,9,0.42857142857142855,297,0.5833333333333334,0.5967741935483871,8,9,11,38,19,0.5
2311,1,1,1,1,1,1,14,15,9,0.6923076923076923,323,1.0,1.0,15,17,20,54,40,0.2592592592592593
2312,1,1,1,1,1,1,14,50,13,1.0,442,0.94,0.9736842105263158,20,20,20,140,87,0.37857142857142856
2314,1,1,1,1,1,1,15,19,11,0.9166666666666666,450,0.8947368421052632,0.9253731343283582,20,20,20,85,57,0.3294117647058824
2316,1,1,1,1,1,0,6,17,11,0.5238095238095238,322,0.5294117647058824,0.0,7,8,10,38,22,0.42105263157894735
2317,1,1,1,1,1,1,2,42,22,0.88,372,0.8333333333333334,0.7129629629629629,20,20,20,226,195,0.13716814159292035
2318,1,1,1,1,1,0,7,133,20,1.0,381,0.6090225563909775,0.6266094420600858,20,20,20,153,98,0.3594771241830066
2319,1,1,1,1,1,1,2,87,17,0.68,427,0.9770114942528736,1.0,20,20,20,122,73,0.4016393442622951
2322,1,1,1,1,1,1,10,60,16,0.9411764705882353,369,0.9666666666666667,0.5977011494252874,20,20,20,172,73,0.5755813953488372
2324,1,1,1,1,1,1,1,27,19,0.7307692307692307,32004,0.7407407407407407,0.2542372881355932,7,8,13,34,15,0.5588235294117647
2327,1,0,1,1,1,0,2,14,9,0.36,341,1.0,1.0,4,5,6,28,8,0.7142857142857143
2328,1,1,1,1,1,1,2,33,17,0.68,406,0.9696969696969697,0.8846153846153846,20,20,20,139,59,0.5755395683453237
2329,1,1,1,1,1,0,10,31,16,0.9411764705882353,427,0.6774193548387096,0.782608695652174,20,20,20,75,66,0.12
2330,1,0,0,0,0,0,10,7,6,0.35294117647058826,327,1.0,0.921875,10,15,16,39,23,0.41025641025641024
2331,1,1,1,1,1,1,3,29,17,0.7083333333333334,341,0.7931034482758621,0.9027777777777778,20,20,20,101,85,0.15841584158415845
2334,1,1,1,1,1,1,2,84,23,0.92,356,1.0,1.0,20,20,20,122,90,0.2622950819672131
2336,1,1,1,1,1,0,1,14,11,0.4230769230769231,359,0.5,0.5,20,20,20,57,41,0.2807017543859649
2337,1,1,1,1,1,1,17,184,10,1.0,354,0.9945652173913043,0.9422135161606269,20,20,20,244,125,0.4877049180327869
2338,1,0,0,0,0,0,18,10,6,0.6666666666666666,380,1.0,0.8448275862068966,3,3,5,25,6,0.76
2340,1,1,1,1,1,1,4,21,13,0.5652173913043478,345,1.0,0.9921259842519685,11,13,16,46,26,0.4347826086956522
2341,1,1,1,1,1,1,7,81,20,1.0,439,0.7654320987654321,0.72,20,20,20,134,123,0.08208955223880599
2342,1,1,1,1,1,1,15,25,10,0.8333333333333334,363,0.8,0.9523809523809523,11,13,15,57,30,0.4736842105263158
2343,1,0,0,0,0,0,17,31,10,1.0,369,0.3870967741935484,0.3106796116504854,12,14,17,49,32,0.34693877551020413
2344,1,0,0,0,0,0,15,7,5,0.4166666666666667,410,0.5714285714285714,0.5625,7,8,12,38,16,0.5789473684210527
2345,1,1,1,1,1,1,4,23,11,0.4782608695652174,374,0.8260869565217391,0.5116279069767442,20,20,20,54,49,0.09259259259259256
2346,1,0,0,0,0,0,5,6,5,0.22727272727272727,341,0.6666666666666666,1.0,2,3,4,25,4,0.84
2347,1,0,0,0,0,0,13,7,5,0.35714285714285715,438,0.5714285714285714,0.4578313253012048,3,3,3,24,7,0.7083333333333333
2348,1,1,1,1,1,1,14,53,9,0.6923076923076923,439,1.0,1.0,6,7,11,65,43,0.3384615384615385
2349,1,0,0,0,0,0,13,9,6,0.42857142857142855,380,0.6666666666666666,0.3333333333333333,3,3,4,24,6,0.75
2351,1,1,1,1,1,1,15,45,12,1.0,406,0.8444444444444444,0.9163636363636364,20,20,20,127,26,0.7952755905511811
2354,1,1,1,1,1,1,14,15,10,0.7692307692307693,361,1.0,0.8153846153846154,20,20,20,74,54,0.2702702702702703
2356,1,1,1,1,1,1,3,49,21,0.875,356,0.9795918367346939,1.0,20,20,20,120,86,0.2833333333333333
2358,1,1,1,1,1,1,9,16,10,0.5555555555555556,306,0.75,0.6610169491525424,9,9,11,44,31,0.2954545454545454
2359,1,0,0,0,0,0,17,19,6,0.6,422,0.42105263157894735,0.3181818181818182,5,5,7,28,10,0.6428571428571428
2360,1,1,1,1,1,1,8,72,17,0.8947368421052632,323,1.0,1.0,20,20,20,123,88,0.2845528455284553
2361,1,1,1,1,1,1,17,10,9,0.9,333,0.9,0.9125,19,20,20,51,40,0.21568627450980393
2362,1,0,1,0,1,0,1,19,10,0.38461538461538464,436,0.7368421052631579,0.18181818181818182,2,2,6,30,6,0.8
2365,1,0,0,0,0,0,16,5,5,0.45454545454545453,401,0.4,0.5,5,6,11,33,12,0.6363636363636364
2366,1,1,1,1,1,0,16,16,9,0.8181818181818182,422,0.6875,0.3618421052631579,16,20,20,52,33,0.3653846153846154
2367,1,0,0,0,0,0,6,19,7,0.3333333333333333,422,0.8421052631578947,0.4049586776859504,15,15,20,48,36,0.25
2369,1,0,0,0,0,0,16,7,5,0.45454545454545453,406,0.8571428571428571,0.8970588235294118,1,1,2,22,2,0.9090909090909091
2370,1,1,1,1,1,1,14,19,11,0.8461538461538461,406,0.8421052631578947,0.8733333333333333,20,20,20,49,35,0.2857142857142857
2371,1,1,1,1,1,0,1,28,21,0.8076923076923077,317,0.5714285714285714,0.07246376811594203,8,11,20,70,27,0.6142857142857143
2374,1,1,1,1,1,1,2,17,13,0.52,381,0.8235294117647058,0.265625,20,20,20,55,44,0.19999999999999996
2376,1,1,1,1,1,1,11,18,12,0.75,341,1.0,0.9874213836477987,20,20,20,51,36,0.2941176470588235
2377,1,1,1,1,1,1,5,20,17,0.7727272727272727,361,1.0,0.7540983606557377,13,14,18,64,48,0.25
2378,1,1,1,1,1,1,7,17,15,0.75,401,1.0,0.9624060150375939,16,17,20,50,42,0.16000000000000003
2379,1,0,0,0,0,0,12,12,6,0.4,367,0.9166666666666666,0.9318181818181818,2,2,2,22,4,0.8181818181818181
2380,1,0,0,0,0,0,12,6,5,0.3333333333333333,422,0.8333333333333334,0.7941176470588235,2,2,2,22,4,0.8181818181818181
2381,1,1,1,1,1,0,15,15,9,0.75,367,0.6,0.6842105263157895,13,19,20,61,41,0.3278688524590164
2382,1,0,0,0,0,0,6,6,6,0.2857142857142857,375,0.6666666666666666,0.7666666666666667,5,5,6,26,10,0.6153846153846154
2384,1,1,1,1,1,1,6,11,9,0.42857142857142855,389,1.0,1.0,18,18,20,55,30,0.4545454545454546
2385,1,0,0,0,0,0,14,8,4,0.3076923076923077,31401,0.5,0.12121212121212122,7,9,12,34,15,0.5588235294117647
2387,1,0,0,0,0,0,7,12,4,0.2,320,1.0,0.95,7,9,10,32,16,0.5
2388,1,0,0,0,0,0,17,10,4,0.4,382,0.8,0.07692307692307693,2,2,3,24,4,0.8333333333333334
2389,1,0,0,0,0,0,5,7,5,0.22727272727272727,296,0.5714285714285714,0.4909090909090909,4,5,5,26,8,0.6923076923076923
2391,1,1,1,1,1,1,4,20,16,0.6956521739130435,341,0.9,0.8823529411764706,9,9,11,53,35,0.339622641509434
2392,1,0,0,0,0,0,2,7,5,0.2,313,0.5714285714285714,0.45161290322580644,4,5,6,26,8,0.6923076923076923
2395,1,1,1,1,1,1,10,46,16,0.9411764705882353,31782,0.9347826086956522,0.9834254143646409,20,20,20,114,88,0.22807017543859653
2398,1,1,1,1,1,0,15,15,8,0.6666666666666666,304,0.6,0.75,10,11,15,44,26,0.40909090909090906
2399,1,0,0,0,0,0,3,5,5,0.20833333333333334,295,1.0,1.0,3,3,3,23,6,0.7391304347826086
2400,1,0,0,0,0,0,15,32,11,0.9166666666666666,318,0.40625,0.5397727272727273,20,20,20,64,37,0.421875
2401,1,0,0,0,0,0,6,9,7,0.3333333333333333,292,0.8888888888888888,0.8070175438596491,1,1,2,19,2,0.8947368421052632
2405,1,1,1,1,1,1,7,21,15,0.75,318,0.7142857142857143,0.671875,8,11,13,35,18,0.48571428571428577
2406,1,1,1,1,1,1,3,23,16,0.6666666666666666,402,0.8695652173913043,0.8782608695652174,17,20,20,48,40,0.16666666666666663
2407,1,1,1,1,1,0,13,33,13,0.9285714285714286,429,0.6060606060606061,0.6805555555555556,20,20,20,71,54,0.23943661971830987
2410,1,1,1,1,1,0,6,11,10,0.47619047619047616,315,0.6363636363636364,0.9038461538461539,6,6,7,30,12,0.6
2411,1,0,0,0,0,0,7,10,6,0.3,363,1.0,0.9545454545454546,3,5,6,30,9,0.7
2412,1,0,0,0,0,0,15,27,7,0.5833333333333334,292,0.8518518518518519,0.8104838709677419,20,20,20,64,50,0.21875
2415,1,1,1,1,1,1,13,45,14,1.0,446,1.0,0.7875,10,11,20,109,51,0.5321100917431192
2416,1,0,0,0,0,0,7,7,7,0.35,370,0.7142857142857143,0.049019607843137254,1,1,2,22,2,0.9090909090909091
2418,1,0,0,0,0,0,13,10,7,0.5,298,1.0,1.0,7,9,9,34,16,0.5294117647058824
2419,1,1,1,1,1,1,12,17,10,0.6666666666666666,335,0.7058823529411765,0.7083333333333334,15,17,20,52,41,0.21153846153846156
2420,1,1,1,1,1,1,6,32,19,0.9047619047619048,319,0.875,0.8285714285714286,20,20,20,115,57,0.5043478260869565
2421,1,1,1,1,1,0,7,17,17,0.85,400,0.5882352941176471,0.703125,20,20,20,127,108,0.14960629921259838
2423,1,1,1,1,1,1,11,17,8,0.5,355,0.8235294117647058,0.6585365853658537,14,17,20,52,34,0.34615384615384615
2424,1,1,1,1,1,1,8,18,13,0.6842105263157895,31742,1.0,0.9042553191489362,20,20,20,77,64,0.16883116883116878
2425,1,1,1,1,1,0,15,24,11,0.9166666666666666,380,0.5833333333333334,0.18085106382978725,9,11,19,53,22,0.5849056603773585
2426,1,1,1,1,1,0,16,12,10,0.9090909090909091,310,0.5833333333333334,0.6796116504854369,10,12,15,63,41,0.3492063492063492
2427,1,1,1,1,1,1,1,45,21,0.8076923076923077,292,0.7777777777777778,0.41216216216216217,20,20,20,104,80,0.23076923076923073
2429,1,0,1,0,1,0,3,22,13,0.5416666666666666,356,0.9090909090909091,1.0,4,4,5,27,10,0.6296296296296297
2430,1,1,1,1,1,1,9,16,12,0.6666666666666666,334,0.75,0.75,13,16,20,52,34,0.34615384615384615
2431,1,1,1,1,1,1,11,16,11,0.6875,340,0.8125,0.5925925925925926,20,20,20,52,41,0.21153846153846156
2432,1,0,0,0,0,0,17,11,5,0.5,356,0.6363636363636364,0.30973451327433627,5,6,6,26,10,0.6153846153846154
2435,1,0,0,0,0,0,3,6,5,0.20833333333333334,341,0.6666666666666666,0.2564102564102564,7,9,9,29,14,0.5172413793103448
2437,1,1,1,1,1,1,8,15,8,0.42105263157894735,32004,0.9333333333333333,0.8305084745762712,11,12,15,40,26,0.35
2439,1,1,1,1,1,1,8,17,13,0.6842105263157895,446,0.7058823529411765,0.6111111111111112,9,10,11,38,23,0.39473684210526316
2440,1,1,1,1,1,1,13,20,11,0.7857142857142857,300,0.8,0.5384615384615384,7,8,9,36,20,0.4444444444444444
2441,1,1,1,1,1,1,6,23,16,0.7619047619047619,356,1.0,1.0,11,11,14,51,39,0.23529411764705888
2443,1,1,1,1,1,1,7,46,20,1.0,432,0.9130434782608695,0.8301886792452831,20,20,20,119,60,0.4957983193277311
2445,1,1,1,1,1,1,5,79,20,0.9090909090909091,315,0.8607594936708861,0.5514705882352942,20,20,20,63,46,0.2698412698412699
2447,1,1,1,1,1,1,13,37,14,1.0,359,0.8648648648648649,0.8586956521739131,20,20,20,159,93,0.41509433962264153
2448,1,1,1,1,1,1,2,61,25,1.0,362,0.9672131147540983,0.9436619718309859,20,20,20,239,154,0.35564853556485354
2449,1,1,1,1,1,1,5,65,19,0.8636363636363636,315,0.9230769230769231,0.8949771689497716,20,20,20,145,87,0.4
2450,1,1,1,1,1,0,14,17,8,0.6153846153846154,375,0.6470588235294118,0.6716417910447762,17,20,20,51,35,0.3137254901960784
2451,1,1,1,1,1,1,4,45,20,0.8695652173913043,299,0.8888888888888888,0.7328767123287672,20,20,20,114,105,0.07894736842105265
2452,1,1,1,1,1,0,6,42,18,0.8571428571428571,297,0.5238095238095238,0.24509803921568626,20,20,20,63,37,0.4126984126984127
2453,1,1,1,1,1,1,15,14,9,0.75,442,0.7142857142857143,0.0,10,16,20,57,31,0.45614035087719296
2454,1,0,0,0,0,0,13,5,4,0.2857142857142857,346,0.6,0.76,4,4,5,25,8,0.6799999999999999
2455,1,1,1,1,1,0,12,14,12,0.8,382,0.5,0.34408602150537637,7,7,11,44,19,0.5681818181818181
2456,1,1,1,1,1,1,12,15,8,0.5333333333333333,289,0.8666666666666667,0.9016393442622951,14,16,17,41,30,0.2682926829268293
2457,1,1,1,1,1,1,10,21,13,0.7647058823529411,32004,0.8095238095238095,0.7678571428571429,15,18,20,63,45,0.2857142857142857
2458,1,0,1,0,0,0,3,13,9,0.375,446,0.5384615384615384,0.4146341463414634,3,3,4,25,7,0.72
2459,1,1,1,1,1,0,6,266,21,1.0,343,0.5939849624060151,0.45738636363636365,20,20,20,267,197,0.26217228464419473
2461,1,0,0,0,0,0,5,9,6,0.2727272727272727,367,0.7777777777777778,1.0,17,19,19,46,40,0.13043478260869568
