household_key,sales,baskets,active_weeks,products,category_diversity,first_day,last_day,discount_amount,avg_basket_value
388,1286.54,58,49,389,80,103,708,505.36999999999995,22.181724137931035
389,14880.920000000006,271,85,1698,182,108,710,3389.120000000001,54.91114391143913
390,1806.0199999999998,108,68,370,119,80,709,264.03000000000003,16.722407407407406
391,1412.64,49,24,334,96,85,613,197.88000000000002,28.829387755102044
392,11443.970000000016,104,73,1236,176,75,709,868.8699999999998,110.03817307692323
393,3895.2400000000016,180,76,1092,153,57,711,878.4899999999998,21.64022222222223
394,1565.8900000000003,65,50,393,134,34,710,154.60000000000005,24.09061538461539
395,872.9100000000001,68,52,216,78,42,710,234.07999999999998,12.836911764705883
396,1790.73,107,63,351,113,108,705,330.02000000000004,16.735794392523363
397,6161.9900000000025,248,82,909,154,104,706,909.9300000000001,24.846733870967753
398,2092.6000000000004,125,58,568,119,110,701,418.28000000000003,16.740800000000004
399,978.48,17,15,221,98,113,663,146.18,57.557647058823534
400,18494.139999999978,310,85,2390,212,109,711,1910.19,59.658516129032186
401,2538.880000000001,96,49,666,150,7,706,496.40999999999997,26.446666666666676
402,2233.8400000000006,80,49,388,104,62,705,298.42,27.92300000000001
403,914.56,46,38,159,73,40,642,253.09999999999997,19.88173913043478
404,6107.180000000005,240,98,900,154,11,709,636.5600000000001,25.446583333333354
405,3652.9700000000007,98,69,539,121,33,706,801.1399999999998,37.27520408163266
406,1776.6500000000008,45,28,362,113,83,711,173.51,39.481111111111126
407,696.3799999999999,52,23,109,50,95,710,368.41999999999996,13.391923076923074
408,2470.9900000000002,56,42,491,125,80,698,365.23,44.12482142857143
409,4499.850000000001,135,75,1023,157,22,709,1477.5300000000002,33.332222222222235
410,1148.4199999999998,129,67,325,93,17,711,453.22999999999996,8.902480620155037
411,6697.210000000004,158,66,826,154,89,705,1088.58,42.38740506329116
412,2426.2999999999997,112,68,697,137,83,711,712.1799999999997,21.663392857142856
413,5963.780000000003,284,90,545,145,37,702,561.01,20.99922535211269
414,2488.6500000000005,153,67,593,139,27,704,446.81999999999994,16.265686274509807
415,514.6300000000001,16,13,77,42,117,694,64.79,32.16437500000001
416,2177.040000000001,29,24,578,138,68,575,389.89000000000004,75.07034482758624
417,3012.960000000001,84,52,840,172,105,703,614.4599999999999,35.86857142857144
418,6960.960000000006,256,85,1027,179,91,711,947.9699999999998,27.191250000000025
419,1696.6100000000001,46,32,298,107,80,641,493.75,36.88282608695653
420,2130.5800000000004,99,53,605,139,26,711,332.5100000000001,21.521010101010106
421,6013.040000000003,194,80,1148,178,80,705,1692.5300000000002,30.995051546391768
422,983.3199999999999,20,15,296,93,98,711,373.92999999999995,49.166
423,230.85,14,10,101,48,78,589,97.28,16.489285714285714
424,2441.790000000001,24,21,455,128,103,687,274.30999999999995,101.74125000000004
425,5543.91,151,79,1005,129,29,710,1419.8799999999997,36.714635761589406
426,7860.850000000005,228,83,907,152,102,710,1288.2299999999998,34.47741228070178
427,1073.01,53,32,208,89,9,710,120.30999999999999,20.245471698113207
428,3361.43,95,63,833,121,68,693,706.7900000000001,35.38347368421052
429,542.89,43,33,140,61,108,709,239.70999999999995,12.625348837209302
430,2377.09,107,50,557,140,103,706,435.86999999999995,22.215794392523367
431,531.6700000000001,36,29,127,54,92,710,129.76,14.768611111111113
432,3486.55,257,89,705,149,3,711,483.41999999999996,13.566342412451363
433,949.8199999999999,76,56,221,82,12,696,100.69000000000001,12.497631578947368
434,3778.7500000000014,117,75,761,142,74,708,691.1899999999998,32.29700854700856
435,1817.2199999999998,93,44,155,56,77,711,1137.7300000000002,19.54
436,2318.7400000000002,30,28,491,128,117,697,311.44,77.29133333333334
437,5915.730000000003,90,58,986,169,9,708,1150.35,65.73033333333336
438,4456.520000000001,67,47,685,155,103,704,996.5200000000001,66.51522388059703
439,568.2100000000003,38,23,129,55,102,711,46.50000000000001,14.952894736842111
440,83.88,6,3,26,20,113,489,10.07,13.979999999999999
441,2369.9,76,68,240,90,116,709,289.82000000000005,31.182894736842105
442,3094.710000000001,214,51,632,157,77,711,580.92,14.461261682242995
443,2644.2099999999996,103,64,477,115,70,711,750.5000000000001,25.671941747572813
444,1261.6200000000003,44,28,354,102,68,571,165.29,28.673181818181828
445,2696.5000000000005,232,72,483,137,72,636,415.82,11.622844827586208
446,212.04999999999995,30,24,56,41,111,702,8.17,7.068333333333332
447,1670.44,136,57,366,115,48,709,318.29999999999995,12.28264705882353
448,493.37,45,35,95,55,29,706,53.22,10.963777777777779
449,827.4399999999999,34,27,200,78,99,705,132.32000000000005,24.336470588235294
450,1540.4500000000003,65,53,277,99,110,695,402.23,23.699230769230773
451,2376.28,161,76,438,130,10,711,334.28000000000003,14.759503105590063
452,786.9900000000001,26,18,261,90,109,691,356.5,30.26884615384616
453,742.95,34,27,176,85,77,709,82.99,21.851470588235294
454,8215.930000000006,356,95,1352,160,10,710,2608.6499999999996,23.07845505617979
455,1253.4,25,17,270,90,63,707,135.51999999999998,50.136
456,6314.030000000003,94,70,1023,175,23,701,922.5600000000002,67.17053191489366
457,718.0,78,42,277,95,76,694,144.98,9.205128205128204
458,1685.6400000000003,127,71,445,120,115,709,786.3399999999999,13.272755905511813
459,1194.94,67,56,142,57,39,704,96.75999999999999,17.83492537313433
460,760.4499999999999,113,62,220,86,79,707,150.00000000000003,6.729646017699115
461,664.8000000000001,39,29,221,79,76,684,196.44000000000003,17.04615384615385
462,1510.6299999999999,97,65,440,125,50,706,271.52,15.573505154639173
463,5803.300000000003,587,89,544,127,93,711,1248.3,9.88637137989779
464,3590.490000000001,173,82,858,133,65,709,1427.5699999999995,20.754277456647404
465,382.55000000000007,44,35,157,70,76,696,66.42,8.694318181818183
466,423.32,17,15,110,56,99,670,57.11000000000001,24.901176470588236
467,2642.9900000000007,145,68,651,149,8,706,540.02,18.227517241379314
468,5835.680000000003,334,91,1042,166,54,711,933.6899999999998,17.472095808383244
469,7748.490000000007,165,74,1299,180,46,698,1302.0799999999997,46.960545454545496
470,2305.0000000000005,156,91,337,82,11,707,159.82000000000002,14.775641025641029
471,1530.1200000000001,51,34,358,122,57,710,380.8500000000001,30.002352941176472
472,8295.580000000007,96,59,1308,175,48,663,1373.51,86.41229166666675
473,3208.7100000000014,70,50,507,120,81,709,683.2099999999999,45.8387142857143
474,2102.3599999999997,36,25,590,105,4,711,592.3699999999999,58.39888888888888
475,1525.0200000000007,41,36,447,130,40,709,274.3499999999999,37.195609756097575
476,1551.2700000000004,29,22,403,79,32,645,241.28999999999996,53.492068965517255
477,812.2799999999999,65,38,261,102,53,694,163.65999999999997,12.496615384615382
478,286.02000000000004,20,16,42,26,111,676,29.230000000000008,14.301000000000002
479,1773.3000000000002,185,53,546,138,94,704,415.42000000000013,9.585405405405407
480,3646.3900000000012,92,55,783,162,2,673,772.7699999999999,39.63467391304349
481,2055.9200000000005,49,33,535,127,32,685,433.12,41.957551020408175
482,1848.5200000000004,61,39,522,119,73,710,418.30000000000007,30.303606557377055
483,2718.9900000000007,98,64,612,134,31,710,824.73,27.744795918367355
484,2964.510000000001,137,71,778,142,32,706,519.11,21.6387591240876
485,5431.010000000002,162,77,728,138,117,710,1510.59,33.524753086419764
486,922.3900000000001,29,16,379,90,100,694,128.97,31.806551724137936
487,133.68,9,9,39,26,101,669,22.04,14.853333333333333
488,406.9599999999999,20,16,138,62,69,661,48.27,20.347999999999995
489,5866.5599999999995,212,77,886,161,87,711,780.0,27.67245283018868
490,3886.870000000001,80,49,748,131,34,692,1576.35,48.58587500000001
491,4835.710000000003,124,70,773,155,67,709,538.9200000000001,38.997661290322604
492,7148.280000000005,117,69,972,159,118,633,1534.8699999999997,61.0964102564103
493,4925.56,196,75,677,149,75,708,782.6100000000001,25.130408163265308
494,8.17,1,1,4,4,94,94,0.25,8.17
495,3050.520000000001,73,52,609,141,61,682,1072.9399999999998,41.78794520547947
496,648.4,13,10,114,54,114,652,106.11999999999999,49.87692307692308
497,766.4000000000002,63,38,276,78,108,703,168.59000000000003,12.165079365079368
498,904.1800000000005,58,33,297,103,49,710,143.52999999999997,15.589310344827595
499,753.3600000000001,70,20,225,81,40,544,119.88000000000002,10.762285714285715
500,84.82,5,4,33,19,18,453,6.78,16.964
501,478.12999999999994,22,16,134,65,43,695,118.80000000000001,21.733181818181816
502,2298.84,57,35,589,122,113,702,469.47999999999985,40.33052631578948
503,4723.800000000004,151,77,1181,189,91,710,794.4099999999999,31.283443708609298
504,516.3399999999999,7,7,193,77,30,620,158.15,73.76285714285713
505,188.54,18,16,43,24,115,704,49.19,10.474444444444444
506,1254.1699999999998,32,24,340,111,52,710,164.90000000000003,39.192812499999995
507,1455.43,66,49,388,99,69,692,340.5300000000001,22.0519696969697
508,1190.5100000000002,55,38,290,93,113,692,250.88999999999996,21.645636363636367
509,277.14000000000004,16,14,51,34,29,567,19.410000000000004,17.321250000000003
510,7903.360000000004,346,88,1667,191,84,707,1241.6399999999996,22.842080924855505
511,5425.530000000002,373,97,637,118,22,711,1187.0699999999997,14.54565683646113
512,1114.44,25,18,341,93,96,706,290.36999999999995,44.577600000000004
513,12130.010000000006,161,92,901,157,21,705,2733.1700000000005,75.34167701863358
514,2339.2700000000004,66,53,339,100,91,699,247.12000000000003,35.44348484848486
515,1826.7300000000005,47,34,552,119,63,710,386.32,38.86659574468086
516,295.23,17,15,81,44,82,706,33.28,17.366470588235295
517,3742.8900000000017,105,62,918,158,71,704,559.46,35.64657142857144
518,4926.370000000002,153,79,1074,169,90,706,1267.13,32.19849673202616
519,819.13,32,28,256,105,7,659,234.91,25.5978125
520,2071.15,112,65,494,119,64,711,607.47,18.492410714285715
521,858.8,53,40,239,98,22,694,105.84,16.203773584905658
522,29.340000000000003,3,3,8,5,77,491,0.29,9.780000000000001
523,5731.870000000004,277,67,796,156,82,710,646.08,20.69267148014442
524,1984.5800000000004,72,52,441,113,116,694,679.7199999999999,27.563611111111115
525,902.7700000000001,40,31,242,92,109,684,184.41999999999996,22.569250000000004
526,4574.920000000002,183,78,967,168,101,707,614.2299999999999,24.999562841530064
527,3581.520000000001,130,84,410,107,109,708,733.8499999999999,27.550153846153854
528,373.83000000000004,17,14,125,64,5,705,40.0,21.990000000000002
529,1831.1400000000003,56,40,511,114,6,693,390.74,32.698928571428574
530,1476.22,53,38,377,129,47,691,170.54999999999998,27.853207547169813
531,1060.64,40,29,231,86,114,711,325.6699999999999,26.516000000000002
532,401.88000000000005,23,11,102,54,115,649,38.699999999999996,17.473043478260873
533,2792.870000000001,64,47,576,128,53,692,520.6999999999999,43.63859375000001
534,1315.4400000000003,465,86,440,108,111,709,179.10999999999996,2.828903225806452
535,1308.76,34,25,311,104,53,632,542.7099999999999,38.49294117647059
536,1557.1299999999999,87,57,500,113,7,709,452.4999999999999,17.898045977011492
537,1411.2500000000005,45,31,322,94,116,674,198.05,31.36111111111112
538,4382.210000000002,69,51,777,163,54,704,555.7099999999999,63.51028985507249
539,1269.0900000000001,65,31,208,86,55,711,324.55999999999995,19.52446153846154
540,3280.730000000002,93,55,503,142,125,707,450.61999999999995,35.276666666666685
541,1784.1899999999996,47,36,470,112,51,691,388.37999999999994,37.96148936170212
542,2313.5199999999995,123,74,595,133,56,692,546.74,18.809105691056907
543,3697.549999999999,104,82,394,80,67,711,477.04999999999984,35.553365384615375
544,1594.8500000000004,131,52,528,122,24,684,305.9599999999999,12.174427480916034
545,2660.2800000000007,56,50,694,151,91,708,481.08000000000004,47.50500000000001
546,3339.0000000000005,122,64,381,98,106,633,847.8499999999998,27.3688524590164
547,1676.76,55,34,548,118,93,705,370.3299999999999,30.486545454545453
548,4255.830000000001,93,64,939,166,87,684,891.6199999999999,45.76161290322582
549,2299.3500000000013,98,30,343,91,116,710,369.95000000000005,23.46275510204083
550,854.9099999999999,39,31,206,82,44,711,194.57999999999998,21.920769230769228
551,853.65,52,41,216,88,12,699,239.76000000000002,16.416346153846153
552,2289.4700000000003,44,36,539,94,52,704,682.36,52.033409090909096
553,7259.0900000000065,265,87,1460,200,95,711,1137.8999999999999,27.392792452830214
554,1524.33,21,17,396,121,53,695,175.78999999999996,72.58714285714285
555,561.03,21,16,108,55,44,601,63.14,26.715714285714284
556,693.86,15,13,147,69,28,668,129.13,46.257333333333335
557,718.46,29,26,222,103,49,683,115.73,24.774482758620692
558,2426.3500000000004,115,62,493,107,108,704,370.1500000000001,21.098695652173916
559,249.34,27,18,80,48,78,489,140.88,9.234814814814815
560,7290.900000000008,326,100,1378,191,15,711,1001.1499999999997,22.364723926380393
561,1404.3600000000006,26,22,285,99,51,701,276.84999999999997,54.013846153846174
562,3178.1100000000006,79,60,475,136,34,695,610.9599999999999,40.22924050632912
563,2488.77,72,43,614,152,64,707,432.8400000000001,34.56625
564,842.4499999999999,52,40,228,101,68,709,114.36,16.200961538461538
565,498.05999999999995,21,19,122,58,78,707,47.04,23.717142857142854
566,1218.0800000000002,146,45,345,110,82,711,218.72000000000003,8.343013698630138
567,3134.9,254,91,612,136,33,711,611.3299999999999,12.342125984251968
568,8612.850000000006,180,71,1382,160,4,710,1296.6999999999998,47.8491666666667
569,6749.190000000004,102,66,962,184,67,710,497.21,66.16852941176475
570,1400.11,35,27,303,103,90,711,438.64000000000016,40.003142857142855
571,1114.16,16,14,271,101,30,605,124.56,69.635
572,903.1500000000003,45,9,282,95,90,516,175.89,20.070000000000007
573,3111.5500000000006,102,67,532,146,96,696,490.2,30.50539215686275
574,6753.54,120,79,1132,147,88,711,2262.65,56.2795
575,11771.130000000014,356,100,1665,200,4,711,1706.1100000000001,33.0649719101124
576,3750.1200000000017,167,70,718,168,47,679,505.90000000000003,22.455808383233542
577,4399.530000000003,39,34,807,171,113,707,506.5799999999998,112.80846153846163
578,2996.690000000001,117,64,696,156,90,704,450.6300000000001,25.61273504273505
579,435.26000000000005,23,22,111,48,61,705,185.57999999999998,18.924347826086958
580,1337.6999999999998,98,70,173,68,42,706,180.18999999999997,13.649999999999999
581,5060.440000000003,146,64,936,157,50,700,1257.0100000000002,34.6605479452055
582,5137.740000000002,142,73,822,163,100,709,707.31,36.18126760563381
583,3063.3400000000006,156,65,629,143,33,690,499.08,19.636794871794876
584,1098.2999999999997,56,30,167,70,86,535,108.26999999999998,19.612499999999994
585,805.07,42,31,235,81,4,690,285.72999999999996,19.168333333333333
586,5822.640000000001,211,85,1063,156,52,711,879.69,27.59545023696683
587,247.93,27,21,92,50,56,711,59.41,9.182592592592593
588,9540.540000000012,262,85,1456,189,28,710,1326.6799999999998,36.414274809160354
589,298.96999999999997,17,14,93,53,83,692,72.85999999999999,17.586470588235294
590,3338.410000000001,134,57,589,131,30,708,683.2600000000002,24.913507462686578
591,13534.930000000022,325,88,1733,197,51,711,2228.47,41.64593846153853
592,660.79,34,29,220,92,30,658,162.58000000000004,19.435
593,646.4000000000001,57,40,226,95,3,691,116.97999999999999,11.340350877192984
594,2421.39,104,53,600,131,98,705,765.3399999999998,23.282596153846153
595,2373.7400000000007,146,75,676,142,68,709,577.3,16.258493150684938
596,2996.3700000000017,113,69,456,125,53,711,345.12,26.516548672566387
597,3826.2500000000014,100,59,984,153,40,708,667.4899999999999,38.26250000000002
598,3354.900000000001,213,84,551,134,60,710,555.7099999999999,15.750704225352118
599,357.78,5,5,116,63,45,644,37.25,71.556
600,5520.300000000002,166,66,766,154,55,711,1565.0100000000002,33.254819277108446
601,5241.270000000003,79,55,880,155,42,710,778.3499999999999,66.34518987341777
602,1850.0700000000002,53,28,347,99,37,677,284.89,34.90698113207547
603,3219.5000000000005,182,65,760,143,30,710,624.92,17.68956043956044
604,2311.65,56,50,356,106,11,711,290.54999999999995,41.27946428571429
605,5856.380000000002,128,67,948,155,49,708,966.53,45.752968750000015
606,3323.1200000000003,97,62,762,151,39,708,465.0099999999999,34.25896907216495
607,3203.010000000001,216,53,738,141,46,706,1127.3100000000002,14.828750000000005
608,5148.980000000003,217,84,795,159,96,711,663.8699999999999,23.728018433179738
609,1665.89,162,73,421,102,26,711,379.81,10.283271604938273
610,573.06,24,18,212,67,108,676,148.60999999999999,23.877499999999998
611,2316.2400000000002,73,51,393,111,82,709,579.97,31.729315068493154
612,3978.7200000000016,144,73,635,119,88,711,675.9800000000002,27.63000000000001
613,347.31000000000006,11,8,141,63,18,700,108.50000000000001,31.573636363636368
614,2757.24,122,70,511,105,5,708,630.73,22.600327868852457
615,346.4,24,21,95,59,217,698,94.99000000000001,14.433333333333332
616,476.14,10,9,209,75,29,702,164.92000000000002,47.614
617,1315.5399999999997,27,25,363,116,20,692,232.09000000000003,48.72370370370369
618,7343.870000000001,544,82,1039,166,117,710,1019.0299999999999,13.499761029411767
619,168.98,5,5,50,38,58,605,37.629999999999995,33.796
620,304.98,19,16,99,56,102,571,58.08,16.051578947368423
621,3179.1499999999996,142,74,452,103,93,710,435.99000000000007,22.38838028169014
